,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_2[100],-0.408,0.285,-1.026,0.047,0.006,0.006,2182.0,1988.0,1.0
I_2[101],-0.426,0.287,-1.034,0.048,0.006,0.006,2167.0,1982.0,1.0
I_2[102],-0.453,0.291,-1.061,0.036,0.006,0.006,2134.0,1971.0,1.0
I_2[103],-0.483,0.296,-1.096,0.018,0.007,0.006,2095.0,2016.0,1.0
I_2[104],-0.512,0.301,-1.145,-0.011,0.007,0.006,2054.0,2040.0,1.0
I_2[105],-0.534,0.305,-1.152,-0.011,0.007,0.006,2018.0,2084.0,1.0
I_2[106],-0.543,0.307,-1.179,-0.026,0.007,0.006,1991.0,2107.0,1.0
I_2[107],-0.536,0.306,-1.154,-0.005,0.007,0.006,1975.0,2044.0,1.0
I_2[108],-0.512,0.302,-1.127,0.014,0.007,0.006,1981.0,2061.0,1.0
I_2[109],-0.47,0.297,-1.061,0.048,0.007,0.007,2023.0,2259.0,1.0
I_2[110],-0.413,0.291,-0.992,0.1,0.007,0.007,2123.0,2200.0,1.0
mu_w_2[0],66.067,29.712,24.073,117.026,0.479,1.039,6642.0,2696.0,1.0
mu_w_2[1],68.379,30.844,26.065,121.936,0.5,1.129,6768.0,2621.0,1.0
mu_w_2[2],72.329,32.683,28.582,130.589,0.533,1.177,6574.0,2598.0,1.0
mu_w_2[3],78.688,35.961,30.101,142.179,0.576,1.29,6798.0,2789.0,1.0
mu_w_2[4],91.281,43.795,33.985,166.338,0.701,1.8,6837.0,2747.0,1.0
mu_w_2[5],109.305,56.362,37.679,203.748,0.894,2.667,6579.0,3012.0,1.0
mu_w_2[6],616.865,1872.333,54.773,1498.937,29.828,745.459,4789.0,3634.0,1.0
mu_w_2[7],80.706,37.088,30.387,146.38,0.591,1.366,6916.0,2714.0,1.0
mu_w_2[8],54.159,24.51,18.599,96.022,0.402,0.814,5876.0,2587.0,1.0
mu_w_2[9],48.043,22.353,15.256,85.136,0.373,0.734,5425.0,2392.0,1.0
mu_w_2[10],48.146,22.362,16.242,87.175,0.372,0.744,5560.0,2497.0,1.0
I_3[0],-0.63,0.357,-1.316,0.02,0.008,0.006,1926.0,2631.0,1.0
I_3[1],-0.518,0.334,-1.161,0.107,0.008,0.006,1914.0,2327.0,1.0
I_3[2],-0.399,0.319,-1.023,0.188,0.007,0.005,1977.0,2549.0,1.0
I_3[3],-0.287,0.31,-0.885,0.289,0.007,0.005,2090.0,2567.0,1.0
I_3[4],-0.192,0.305,-0.787,0.375,0.006,0.005,2230.0,2724.0,1.0
I_3[5],-0.118,0.301,-0.695,0.457,0.006,0.005,2345.0,2673.0,1.0
I_3[6],-0.068,0.299,-0.633,0.519,0.006,0.005,2429.0,2795.0,1.0
I_3[7],-0.04,0.297,-0.597,0.555,0.006,0.005,2436.0,2815.0,1.0
I_3[8],-0.03,0.295,-0.589,0.551,0.006,0.005,2420.0,2775.0,1.0
I_3[9],-0.031,0.293,-0.596,0.539,0.006,0.005,2385.0,2736.0,1.0
I_3[10],-0.034,0.293,-0.59,0.549,0.006,0.005,2342.0,2525.0,1.0
I_3[11],-0.034,0.293,-0.594,0.543,0.006,0.005,2296.0,2576.0,1.0
I_3[12],-0.025,0.294,-0.559,0.572,0.006,0.005,2281.0,2360.0,1.0
I_3[13],-0.006,0.295,-0.582,0.553,0.006,0.005,2248.0,2433.0,1.0
I_3[14],0.023,0.296,-0.554,0.58,0.006,0.006,2237.0,2462.0,1.0
I_3[15],0.057,0.298,-0.503,0.638,0.006,0.006,2248.0,2641.0,1.0
I_3[16],0.091,0.3,-0.468,0.675,0.006,0.006,2276.0,2535.0,1.0
I_3[17],0.116,0.301,-0.423,0.731,0.006,0.006,2335.0,2425.0,1.0
I_3[18],0.128,0.302,-0.417,0.741,0.006,0.006,2420.0,2329.0,1.0
I_3[19],0.12,0.301,-0.426,0.728,0.006,0.006,2469.0,2407.0,1.0
I_3[20],0.091,0.299,-0.433,0.714,0.006,0.006,2478.0,2471.0,1.0
I_3[21],0.043,0.296,-0.466,0.682,0.006,0.005,2474.0,2667.0,1.0
I_3[22],-0.017,0.294,-0.56,0.586,0.006,0.005,2458.0,2594.0,1.0
I_3[23],-0.081,0.293,-0.672,0.467,0.006,0.005,2440.0,2638.0,1.0
I_3[24],-0.138,0.294,-0.699,0.431,0.006,0.005,2403.0,2657.0,1.0
I_3[25],-0.176,0.295,-0.742,0.391,0.006,0.005,2349.0,2657.0,1.0
I_3[26],-0.183,0.295,-0.763,0.374,0.006,0.005,2317.0,2713.0,1.0
I_3[27],-0.153,0.295,-0.719,0.408,0.006,0.005,2309.0,2538.0,1.0
I_3[28],-0.08,0.294,-0.641,0.48,0.006,0.005,2338.0,2545.0,1.0
I_3[29],0.033,0.296,-0.51,0.619,0.006,0.006,2395.0,2563.0,1.0
I_3[30],0.18,0.302,-0.348,0.801,0.006,0.006,2424.0,2517.0,1.0
I_3[31],0.35,0.317,-0.167,1.023,0.007,0.006,2410.0,2501.0,1.0
I_3[32],0.526,0.338,-0.014,1.237,0.007,0.007,2356.0,2505.0,1.0
I_3[33],0.693,0.364,0.084,1.411,0.008,0.007,2283.0,2484.0,1.0
I_3[34],0.834,0.39,0.173,1.584,0.008,0.007,2218.0,2638.0,1.0
I_3[35],0.934,0.409,0.254,1.729,0.009,0.008,2169.0,2700.0,1.0
I_3[36],0.984,0.42,0.277,1.791,0.009,0.008,2144.0,2634.0,1.0
I_3[37],0.98,0.419,0.282,1.788,0.009,0.008,2138.0,2572.0,1.0
I_3[38],0.924,0.408,0.206,1.677,0.009,0.008,2150.0,2467.0,1.0
I_3[39],0.825,0.389,0.17,1.585,0.008,0.007,2180.0,2749.0,1.0
I_3[40],0.699,0.367,0.048,1.392,0.008,0.007,2220.0,2789.0,1.0
I_3[41],0.563,0.345,-0.04,1.243,0.007,0.007,2265.0,2811.0,1.0
I_3[42],0.438,0.329,-0.17,1.072,0.007,0.006,2292.0,2727.0,1.0
I_3[43],0.342,0.318,-0.265,0.953,0.007,0.006,2253.0,2680.0,1.0
I_3[44],0.292,0.314,-0.279,0.927,0.007,0.006,2234.0,2677.0,1.0
I_3[45],0.298,0.314,-0.256,0.944,0.007,0.006,2278.0,2691.0,1.0
I_3[46],0.364,0.321,-0.187,1.024,0.007,0.006,2313.0,2733.0,1.0
I_3[47],0.488,0.335,-0.1,1.14,0.007,0.007,2299.0,2638.0,1.0
I_3[48],0.66,0.359,0.064,1.38,0.008,0.007,2247.0,2694.0,1.0
I_3[49],0.863,0.395,0.172,1.589,0.008,0.008,2178.0,2733.0,1.0
I_3[50],1.078,0.437,0.338,1.907,0.009,0.008,2098.0,2611.0,1.0
I_3[51],1.284,0.482,0.456,2.183,0.011,0.009,2034.0,2705.0,1.0
I_3[52],1.461,0.523,0.565,2.439,0.012,0.01,1990.0,2580.0,1.0
I_3[53],1.589,0.555,0.645,2.63,0.012,0.01,1961.0,2593.0,1.0
I_3[54],1.656,0.572,0.674,2.727,0.013,0.01,1944.0,2663.0,1.0
I_3[55],1.656,0.572,0.658,2.713,0.013,0.01,1938.0,2629.0,1.0
I_3[56],1.588,0.556,0.612,2.603,0.012,0.01,1946.0,2563.0,1.0
I_3[57],1.458,0.525,0.598,2.48,0.012,0.01,1966.0,2403.0,1.0
I_3[58],1.276,0.484,0.468,2.196,0.011,0.009,2006.0,2544.0,1.0
I_3[59],1.058,0.436,0.313,1.884,0.01,0.008,2080.0,2699.0,1.0
I_3[60],0.82,0.389,0.141,1.53,0.008,0.007,2180.0,2695.0,1.0
I_3[61],0.579,0.348,-0.026,1.241,0.007,0.007,2298.0,2532.0,1.0
I_3[62],0.35,0.319,-0.209,0.989,0.007,0.006,2397.0,2729.0,1.0
I_3[63],0.144,0.304,-0.467,0.695,0.006,0.006,2451.0,2640.0,1.0
I_3[64],-0.03,0.299,-0.607,0.538,0.006,0.006,2422.0,2538.0,1.0
I_3[65],-0.168,0.302,-0.727,0.426,0.006,0.006,2355.0,2405.0,1.0
I_3[66],-0.27,0.308,-0.863,0.289,0.006,0.006,2285.0,2318.0,1.0
I_3[67],-0.34,0.313,-0.945,0.213,0.007,0.005,2230.0,2297.0,1.0
I_3[68],-0.381,0.316,-0.962,0.205,0.007,0.005,2198.0,2557.0,1.0
I_3[69],-0.401,0.317,-1.017,0.154,0.007,0.005,2143.0,2576.0,1.0
I_3[70],-0.405,0.316,-1.032,0.145,0.007,0.005,2105.0,2656.0,1.0
I_3[71],-0.399,0.314,-1.016,0.167,0.007,0.005,2084.0,2700.0,1.0
I_3[72],-0.385,0.312,-1.009,0.181,0.007,0.005,2073.0,2679.0,1.0
I_3[73],-0.367,0.31,-0.994,0.191,0.007,0.005,2076.0,2553.0,1.0
I_3[74],-0.345,0.308,-0.95,0.23,0.007,0.005,2092.0,2623.0,1.0
I_3[75],-0.318,0.306,-0.888,0.289,0.007,0.005,2123.0,2684.0,1.0
I_3[76],-0.286,0.303,-0.883,0.291,0.007,0.005,2157.0,2751.0,1.0
I_3[77],-0.25,0.301,-0.826,0.331,0.006,0.005,2209.0,2673.0,1.0
I_3[78],-0.208,0.299,-0.805,0.356,0.006,0.005,2263.0,2655.0,1.0
I_3[79],-0.162,0.298,-0.75,0.414,0.006,0.005,2318.0,2616.0,1.0
I_3[80],-0.115,0.297,-0.697,0.46,0.006,0.005,2368.0,2552.0,1.0
I_3[81],-0.07,0.296,-0.656,0.487,0.006,0.006,2413.0,2501.0,1.0
I_3[82],-0.03,0.296,-0.585,0.559,0.006,0.006,2438.0,2564.0,1.0
I_3[83],0.002,0.296,-0.555,0.59,0.006,0.006,2450.0,2482.0,1.0
I_3[84],0.022,0.295,-0.548,0.589,0.006,0.006,2446.0,2565.0,1.0
I_3[85],0.028,0.295,-0.502,0.62,0.006,0.006,2432.0,2515.0,1.0
I_3[86],0.02,0.295,-0.498,0.621,0.006,0.006,2422.0,2428.0,1.0
I_3[87],-0.001,0.295,-0.548,0.575,0.006,0.006,2391.0,2463.0,1.0
I_3[88],-0.034,0.295,-0.589,0.537,0.006,0.006,2369.0,2591.0,1.0
I_3[89],-0.076,0.295,-0.62,0.515,0.006,0.006,2346.0,2676.0,1.0
I_3[90],-0.126,0.296,-0.695,0.443,0.006,0.005,2330.0,2730.0,1.0
I_3[91],-0.182,0.299,-0.749,0.396,0.006,0.005,2303.0,2598.0,1.0
I_3[92],-0.243,0.303,-0.819,0.345,0.006,0.005,2269.0,2729.0,1.0
I_3[93],-0.308,0.309,-0.887,0.292,0.007,0.005,2228.0,2800.0,1.0
I_3[94],-0.38,0.317,-0.998,0.203,0.007,0.005,2181.0,2658.0,1.0
I_3[95],-0.459,0.327,-1.076,0.156,0.007,0.005,2125.0,2694.0,1.0
I_3[96],-0.548,0.337,-1.18,0.068,0.007,0.005,2042.0,2650.0,1.0
I_3[97],-0.647,0.349,-1.35,-0.063,0.008,0.006,1932.0,2648.0,1.0
I_3[98],-0.757,0.364,-1.439,-0.114,0.008,0.006,1844.0,2728.0,1.0
I_3[99],-0.874,0.386,-1.615,-0.216,0.009,0.007,1801.0,2584.0,1.0
I_3[100],-0.994,0.416,-1.79,-0.301,0.01,0.007,1817.0,2487.0,1.0
mu_w_3[0],38.584,19.645,12.732,68.569,0.29,1.64,5731.0,2753.0,1.0
mu_w_3[1],50.623,24.846,19.084,89.92,0.378,1.886,6303.0,2990.0,1.0
mu_w_3[2],45.338,22.631,15.875,80.038,0.333,2.024,6404.0,2944.0,1.0
mu_w_3[3],103.314,58.865,32.771,194.702,0.899,3.728,6834.0,3299.0,1.0
mu_w_3[4],81.12,41.749,28.093,146.891,0.623,3.176,6948.0,3241.0,1.0
mu_w_3[5],231.533,214.235,43.124,515.572,3.267,13.212,6236.0,3474.0,1.0
mu_w_3[6],49.873,24.257,18.75,88.694,0.378,1.945,6124.0,3105.0,1.0
mu_w_3[7],35.647,18.32,11.659,64.489,0.284,1.381,5376.0,2928.0,1.0
mu_w_3[8],47.215,23.341,18.946,85.565,0.35,1.994,6319.0,3229.0,1.0
mu_w_3[9],29.823,16.082,7.786,54.559,0.239,1.111,5326.0,3242.0,1.0
I_4[0],-0.537,0.385,-1.266,0.164,0.008,0.007,2212.0,2403.0,1.0
I_4[1],-0.538,0.381,-1.26,0.18,0.009,0.007,2073.0,2538.0,1.0
I_4[2],-0.485,0.375,-1.275,0.171,0.008,0.007,2091.0,2520.0,1.0
I_4[3],-0.37,0.364,-1.078,0.338,0.008,0.007,2223.0,2390.0,1.0
I_4[4],-0.191,0.351,-0.914,0.451,0.007,0.007,2480.0,2296.0,1.0
I_4[5],0.046,0.344,-0.614,0.704,0.007,0.007,2585.0,2236.0,1.0
