,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
I_2[104],0.993,0.376,0.367,1.711,0.007,0.006,2519.0,2702.0,1.0
I_2[105],1.09,0.4,0.432,1.862,0.008,0.007,2480.0,2641.0,1.0
I_2[106],1.129,0.41,0.464,1.935,0.008,0.007,2454.0,2835.0,1.0
I_2[107],1.101,0.404,0.462,1.916,0.008,0.007,2434.0,2776.0,1.0
I_2[108],1.004,0.382,0.361,1.732,0.008,0.006,2426.0,2756.0,1.0
I_2[109],0.842,0.347,0.267,1.523,0.007,0.006,2445.0,3008.0,1.0
I_2[110],0.626,0.308,0.07,1.203,0.006,0.005,2475.0,3092.0,1.0
mu_w_2[0],52.529,20.423,24.388,87.427,0.307,0.96,6400.0,3003.0,1.0
mu_w_2[1],46.023,17.794,19.174,74.557,0.269,0.883,6390.0,2891.0,1.0
mu_w_2[2],35.319,14.02,14.004,58.025,0.213,0.589,6015.0,3033.0,1.0
mu_w_2[3],28.288,12.033,9.624,48.09,0.183,0.423,5524.0,3043.0,1.0
mu_w_2[4],22.95,10.799,6.725,40.93,0.166,0.379,5300.0,3095.0,1.0
mu_w_2[5],25.022,11.308,8.422,44.339,0.174,0.399,5289.0,3035.0,1.0
mu_w_2[6],45.164,17.428,21.456,75.975,0.262,0.787,6320.0,3018.0,1.0
mu_w_2[7],94.425,47.798,34.049,170.015,0.718,2.675,5998.0,3497.0,1.0
mu_w_2[8],78.564,35.547,31.302,137.022,0.53,1.868,6178.0,3444.0,1.0
mu_w_2[9],51.628,20.166,23.36,84.856,0.305,1.054,6387.0,2967.0,1.0
mu_w_2[10],96.947,49.18,34.392,175.851,0.733,2.59,5914.0,3353.0,1.0
I_3[0],0.03,0.299,-0.562,0.611,0.005,0.006,3824.0,2988.0,1.0
I_3[1],0.107,0.3,-0.459,0.695,0.005,0.006,3871.0,2939.0,1.0
I_3[2],0.197,0.304,-0.402,0.767,0.005,0.006,3908.0,2900.0,1.0
I_3[3],0.296,0.312,-0.274,0.893,0.005,0.006,3877.0,2879.0,1.0
I_3[4],0.402,0.324,-0.166,1.02,0.005,0.006,3792.0,3015.0,1.0
I_3[5],0.511,0.338,-0.089,1.138,0.006,0.006,3672.0,3015.0,1.0
I_3[6],0.616,0.354,0.027,1.294,0.006,0.007,3535.0,3113.0,1.0
I_3[7],0.712,0.369,0.119,1.433,0.006,0.007,3406.0,3061.0,1.0
I_3[8],0.793,0.384,0.159,1.533,0.007,0.007,3301.0,2945.0,1.0
I_3[9],0.854,0.396,0.176,1.591,0.007,0.007,3226.0,2813.0,1.0
I_3[10],0.892,0.403,0.205,1.646,0.007,0.007,3188.0,2812.0,1.0
I_3[11],0.903,0.406,0.221,1.671,0.007,0.007,3176.0,2683.0,1.0
I_3[12],0.888,0.402,0.198,1.633,0.007,0.007,3193.0,2535.0,1.0
I_3[13],0.845,0.394,0.181,1.579,0.007,0.007,3233.0,2911.0,1.0
I_3[14],0.779,0.381,0.15,1.5,0.007,0.007,3301.0,2996.0,1.0
I_3[15],0.692,0.365,0.053,1.353,0.006,0.007,3386.0,3089.0,1.0
I_3[16],0.591,0.348,0.025,1.276,0.006,0.006,3501.0,3245.0,1.0
I_3[17],0.482,0.331,-0.087,1.141,0.006,0.006,3622.0,3068.0,1.0
